(c) Der Bundeswahlleiter, Wiesbaden 2019;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Kreisen und kreisfreien Städten;;;;;;;;;;;;;;;;
Status:;Vorläufig;;;;;;;;;;;;;;;
Stand:;27.05.2019;03:05;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung
EP;26.05.2019;Land;10;Saarland;BUND;99;Partei;Die Humanisten;37;1;613;0,122907;;;;;
EP;26.05.2019;Land;10;Saarland;BUND;99;Partei;PARTEI FÜR DIE TIERE;38;1;1823;0,365514;;;;;
EP;26.05.2019;Land;10;Saarland;BUND;99;Partei;Gesundheitsforschung;39;1;875;0,175439;;;;;
EP;26.05.2019;Land;10;Saarland;BUND;99;Partei;Volt;40;1;2214;0,44391;;;;;
EP;26.05.2019;Land;10;Saarland;BUND;99;System-Gruppe;Übrige;1000;1;;;2748;0,661254;;-0,661254;
EP;26.05.2019;Land;11;Berlin;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2508423;;2519758;;-0,449845;;
EP;26.05.2019;Land;11;Berlin;BUND;99;System-Gruppe;Wähler/-innen;-3;;1520573;60,618684;1177832;46,743854;29,099311;13,87483;
EP;26.05.2019;Land;11;Berlin;BUND;99;System-Gruppe;Ungültige;-2;1;13550;0,891111;18166;1,542325;-25,410107;-0,651214;
EP;26.05.2019;Land;11;Berlin;BUND;99;System-Gruppe;Gültige;-1;1;1507023;99,108889;1159666;98,457675;29,953193;0,651214;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;SPD;1;1;211665;14,04524;278694;24,032264;-24,05111;-9,987024;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;CDU;2;1;229251;15,212177;232274;20,029388;-1,30148;-4,817211;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;GRÜNE;3;1;419246;27,819483;220998;19,057039;89,705789;8,762444;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DIE LINKE;4;1;179871;11,935518;188344;16,241228;-4,498683;-4,30571;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;AfD;5;1;149172;9,898455;91759;7,912537;62,569339;1,985919;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;PIRATEN;6;1;12418;0,824009;37442;3,228688;-66,834037;-2,40468;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;FDP;7;1;71565;4,748766;31953;2,755362;123,96958;1,993404;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Tierschutzpartei;8;1;29695;1,970441;18601;1,603996;59,641955;0,366445;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Die PARTEI;9;1;72830;4,832707;18532;1,598046;292,995899;3,23466;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;NPD;10;1;3211;0,213069;11842;1,021156;-72,884648;-0,808087;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;FAMILIE;11;1;9745;0,646639;6107;0,526617;59,570984;0,120022;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Volksabstimmung;12;1;2203;0,146182;3883;0,334838;-43,265516;-0,188656;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;ÖDP;13;1;8912;0,591365;3674;0,316815;142,569407;0,274549;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;FREIE WÄHLER;14;1;8098;0,537351;3454;0,297844;134,452808;0,239506;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DKP;15;1;2446;0,162307;3009;0,259471;-18,710535;-0,097165;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;MLPD;16;1;1015;0,067351;1169;0,100805;-13,173653;-0,033454;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;SGP;17;1;431;0,028599;745;0,064243;-42,147651;-0,035643;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;BP;18;1;1059;0,070271;468;0,040356;126,282051;0,029915;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;TIERSCHUTZ hier!;19;1;4905;0,325476;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Tierschutzallianz;20;1;3129;0,207628;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Bündnis C;21;1;1459;0,096813;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;BIG;22;1;4295;0,284999;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;BGE;23;1;2836;0,188186;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DIE DIREKTE!;24;1;1197;0,079428;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DiEM25;25;1;18693;1,240392;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;III. Weg;26;1;511;0,033908;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Die Grauen;27;1;6867;0,455667;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DIE RECHTE;28;1;663;0,043994;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DIE VIOLETTEN;29;1;1387;0,092036;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;LIEBE;30;1;1614;0,107099;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;DIE FRAUEN;31;1;2640;0,17518;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Graue Panther;32;1;6618;0,439144;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;LKR;33;1;1713;0,113668;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;MENSCHLICHE WELT;34;1;1931;0,128133;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;NL;35;1;933;0,06191;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;ÖkoLinX;36;1;4383;0,290838;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Die Humanisten;37;1;3408;0,226141;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;PARTEI FÜR DIE TIERE;38;1;3326;0,2207;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Gesundheitsforschung;39;1;3727;0,247309;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;Partei;Volt;40;1;17955;1,191422;;;;;
EP;26.05.2019;Land;11;Berlin;BUND;99;System-Gruppe;Übrige;1000;1;;;6718;0,579305;;-0,579305;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2048602;;2060156;;-0,560831;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;System-Gruppe;Wähler/-innen;-3;;1218415;59,475437;961109;46,652244;26,771781;12,823194;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;1;20985;1,72232;26563;2,763786;-20,999134;-1,041467;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;1;1197430;98,27768;934546;97,236214;28,129594;1,041467;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;SPD;1;1;206235;17,223136;251482;26,909537;-17,992143;-9,686401;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;CDU;2;1;215542;18,000384;233468;24,98197;-7,67814;-6,981586;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DIE LINKE;3;1;147627;12,328654;183727;19,659492;-19,648718;-7,330839;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;AfD;4;1;238441;19,91273;79371;8,493001;200,413249;11,419729;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;1;147206;12,293495;57057;6,105317;157,998142;6,188178;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;NPD;6;1;8759;0,731483;24075;2,576117;-63,617861;-1,844634;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;FDP;7;1;52772;4,407105;20051;2,145534;163,188868;2,261571;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;FAMILIE;8;1;22683;1,894307;19373;2,072985;17,085635;-0,178678;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;9;1;22753;1,900153;16407;1,755612;38,678613;0,144541;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;10;1;6895;0,575817;15758;1,686166;-56,244447;-1,11035;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;11;1;25904;2,1633;7912;0,846614;227,401416;1,316685;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;12;1;29174;2,436385;6914;0,739824;321,955453;1,69656;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Volksabstimmung;13;1;3388;0,282939;4259;0,455729;-20,45081;-0,17279;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DKP;14;1;2381;0,198843;2435;0,260554;-2,217659;-0,061712;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;ÖDP;15;1;5014;0,41873;1832;0,196031;173,689956;0,222699;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;MLPD;16;1;1064;0,088857;1087;0,116313;-2,115915;-0,027456;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;SGP;17;1;356;0,02973;580;0,062062;-38,62069;-0,032332;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;BP;18;1;1493;0,124684;532;0,056926;180,639098;0,067758;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;TIERSCHUTZ hier!;19;1;6309;0,526878;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Tierschutzallianz;20;1;4191;0,35;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Bündnis C;21;1;1309;0,109317;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;BIG;22;1;535;0,044679;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;BGE;23;1;2291;0,191326;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DIE DIREKTE!;24;1;1171;0,097793;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DiEM25;25;1;4202;0,350918;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;III. Weg;26;1;946;0,079003;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Die Grauen;27;1;4596;0,383822;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DIE RECHTE;28;1;1370;0,114412;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DIE VIOLETTEN;29;1;992;0,082844;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;LIEBE;30;1;1829;0,152744;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;DIE FRAUEN;31;1;3450;0,288117;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Graue Panther;32;1;3915;0,32695;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;LKR;33;1;1412;0,117919;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;MENSCHLICHE WELT;34;1;1712;0,142973;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;NL;35;1;484;0,04042;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;ÖkoLinX;36;1;1234;0,103054;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Die Humanisten;37;1;1750;0,146146;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;PARTEI FÜR DIE TIERE;38;1;4513;0,376891;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Gesundheitsforschung;39;1;5681;0,474433;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;Partei;Volt;40;1;5851;0,48863;;;;;
EP;26.05.2019;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;1;;;8226;0,880213;;-0,880213;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1314753;;1344770;;-2,232129;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Wähler/-innen;-3;;769173;58,503232;629039;46,776698;22,277474;11,726534;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Ungültige;-2;1;15764;2,049474;21086;3,352097;-25,239495;-1,302623;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Gültige;-1;1;753409;97,950526;607953;96,647903;23,925534;1,302623;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;CDU;1;1;184840;24,533819;210268;34,586226;-12,093138;-10,052407;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;SPD;2;1;117236;15,560738;129112;21,237168;-9,198216;-5,67643;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE LINKE;3;1;104919;13,925902;119198;19,60645;-11,979228;-5,680548;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;AfD;4;1;133194;17,678844;42548;6,998567;213,044091;10,680276;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;GRÜNE;5;1;81276;10,787766;30780;5,062891;164,054581;5,724875;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;NPD;6;1;8533;1,132585;18031;2,965854;-52,675947;-1,833269;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FDP;7;1;29219;3,878239;11464;1,885672;154,876134;1,992567;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FAMILIE;8;1;12800;1,698944;9869;1,623316;29,699058;0,075628;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PIRATEN;9;1;4178;0,554546;7562;1,243846;-44,750066;-0,6893;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Tierschutzpartei;10;1;10833;1,437864;7103;1,168347;52,513023;0,269518;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;FREIE WÄHLER;11;1;10195;1,353183;4429;0,72851;130,187401;0,624672;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die PARTEI;12;1;15478;2,054395;3880;0,638207;298,917526;1,416188;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Volksabstimmung;13;1;2441;0,323994;3294;0,541818;-25,895568;-0,217824;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DKP;14;1;1256;0,166709;1476;0,242782;-14,905149;-0,076073;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;ÖDP;15;1;2429;0,322401;1048;0,172382;131,774809;0,150019;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;MLPD;16;1;658;0,087336;878;0,144419;-25,056948;-0,057083;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;SGP;17;1;188;0,024953;515;0,08471;-63,495146;-0,059757;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;BP;18;1;454;0,060259;395;0,064972;14,936709;-0,004713;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;TIERSCHUTZ hier!;19;1;3025;0,401508;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Tierschutzallianz;20;1;2037;0,270371;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Bündnis C;21;1;1360;0,180513;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;BIG;22;1;284;0,037695;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;BGE;23;1;1122;0,148923;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE DIREKTE!;24;1;677;0,089858;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DiEM25;25;1;1722;0,228561;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;III. Weg;26;1;336;0,044597;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die Grauen;27;1;1801;0,239047;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE RECHTE;28;1;852;0,113086;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE VIOLETTEN;29;1;613;0,081364;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;LIEBE;30;1;1367;0,181442;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;DIE FRAUEN;31;1;2538;0,336869;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Graue Panther;32;1;2337;0,31019;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;LKR;33;1;830;0,110166;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;MENSCHLICHE WELT;34;1;1084;0,143879;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;NL;35;1;259;0,034377;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;ÖkoLinX;36;1;645;0,085611;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Die Humanisten;37;1;1074;0,142552;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;PARTEI FÜR DIE TIERE;38;1;2598;0,344833;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Gesundheitsforschung;39;1;3858;0,512072;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;Partei;Volt;40;1;2863;0,380006;;;;;
EP;26.05.2019;Land;13;Mecklenburg-Vorpommern;BUND;99;System-Gruppe;Übrige;1000;1;;;6103;1,00386;;-1,00386;
EP;26.05.2019;Land;14;Sachsen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;3299196;;3392983;;-2,764146;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;System-Gruppe;Wähler/-innen;-3;;2100173;63,657115;1669244;49,196946;25,815818;14,46017;
EP;26.05.2019;Land;14;Sachsen;BUND;99;System-Gruppe;Ungültige;-2;1;40796;1,942507;47487;2,844821;-14,090172;-0,902314;
EP;26.05.2019;Land;14;Sachsen;BUND;99;System-Gruppe;Gültige;-1;1;2059377;98,057493;1621757;97,155179;26,984314;0,902314;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;CDU;1;1;474633;23,047407;559899;34,524223;-15,228818;-11,476816;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DIE LINKE;2;1;240212;11,664304;296853;18,304407;-19,080488;-6,640103;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;SPD;3;1;176898;8,589879;252388;15,562627;-29,910297;-6,972748;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;AfD;4;1;520568;25,277936;164263;10,128706;216,911295;15,14923;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;GRÜNE;5;1;212384;10,313022;97256;5,996953;118,376244;4,316069;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;NPD;6;1;16240;0,788588;57651;3,554848;-71,830497;-2,76626;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;FDP;7;1;96549;4,688263;41589;2,564441;132,150328;2,123822;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;FREIE WÄHLER;8;1;60353;2,930644;26602;1,64032;126,873919;1,290324;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;PIRATEN;9;1;12487;0,606348;25305;1,560345;-50,654021;-0,953996;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Tierschutzpartei;10;1;30999;1,505261;23673;1,459713;30,946648;0,045548;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;FAMILIE;11;1;28263;1,372405;22979;1,41692;22,994908;-0,044515;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Die PARTEI;12;1;58940;2,862031;15064;0,928869;291,263941;1,933161;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Volksabstimmung;13;1;5172;0,251144;7997;0,493107;-35,325747;-0,241963;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;ÖDP;14;1;14563;0,707156;3391;0,209094;329,460336;0,498061;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DKP;15;1;2030;0,098574;2302;0,141945;-11,815812;-0,043371;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;MLPD;16;1;1503;0,072983;1855;0,114382;-18,975741;-0,041399;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;BP;17;1;2113;0,102604;1088;0,067088;94,209559;0,035516;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;SGP;18;1;470;0,022822;722;0,04452;-34,903047;-0,021697;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;TIERSCHUTZ hier!;19;1;7094;0,344473;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Tierschutzallianz;20;1;6323;0,307035;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Bündnis C;21;1;7010;0,340394;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;BIG;22;1;719;0,034913;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;BGE;23;1;3924;0,190543;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DIE DIREKTE!;24;1;2721;0,132127;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DiEM25;25;1;7194;0,349329;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;III. Weg;26;1;2711;0,131642;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Die Grauen;27;1;5758;0,279599;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DIE RECHTE;28;1;2879;0,1398;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DIE VIOLETTEN;29;1;1748;0,08488;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;LIEBE;30;1;3303;0,160388;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;DIE FRAUEN;31;1;5162;0,250658;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Graue Panther;32;1;6210;0,301548;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;LKR;33;1;2176;0,105663;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;MENSCHLICHE WELT;34;1;3308;0,160631;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;NL;35;1;889;0,043168;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;ÖkoLinX;36;1;3010;0,146161;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Die Humanisten;37;1;3863;0,187581;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;PARTEI FÜR DIE TIERE;38;1;7550;0,366616;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Gesundheitsforschung;39;1;8416;0,408667;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;Partei;Volt;40;1;13032;0,632813;;;;;
EP;26.05.2019;Land;14;Sachsen;BUND;99;System-Gruppe;Übrige;1000;1;;;20880;1,287493;;-1,287493;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1826345;;1916865;;-4,722294;;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wähler/-innen;-3;;998714;54,683754;824614;43,018888;21,112909;11,664866;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;1;23038;2,306767;26609;3,226843;-13,420271;-0,920077;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;1;975676;97,693233;798005;96,773157;22,264397;0,920077;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;1;1;226540;23,218773;245010;30,702815;-7,538468;-7,484042;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;DIE LINKE;2;1;140166;14,36604;174103;21,817282;-19,492484;-7,451242;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;3;1;122438;12,549043;173082;21,689338;-29,260119;-9,140295;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;AfD;4;1;198677;20,36301;50605;6,341439;292,603498;14,021571;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;GRÜNE;5;1;89338;9,156523;38485;4,822651;132,137196;4,333872;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;FDP;6;1;47741;4,89312;21007;2,63244;127,262341;2,260681;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;NPD;7;1;6220;0,637507;16758;2,099987;-62,883399;-1,46248;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;FAMILIE;8;1;17013;1,743714;16389;2,053747;3,807432;-0,310032;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;Tierschutzpartei;9;1;16881;1,730185;14368;1,80049;17,490256;-0,070305;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;FREIE WÄHLER;10;1;16876;1,729673;11272;1,412522;49,716111;0,31715;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;PIRATEN;11;1;4393;0,450252;10078;1,262899;-56,410002;-0,812647;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die PARTEI;12;1;22385;2,294307;5416;0,678692;313,312408;1,615614;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;Volksabstimmung;13;1;3226;0,330643;4633;0,580573;-30,369091;-0,24993;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;ÖDP;14;1;3169;0,3248;1784;0,223557;77,634529;0,101243;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;DKP;15;1;1264;0,129551;1722;0,215788;-26,59698;-0,086237;
EP;26.05.2019;Land;15;Sachsen-Anhalt;BUND;99;Partei;MLPD;16;1;1165;0,119404;1390;0,174184;-16,18705;-0,05478;
